return_id,order_id,return_reason,return_date
R03763,O062368,Size/Fit Issue,22-03-2026
R03764,O062371,Quality Issue,04-06-2025
R03765,O062388,Quality Issue,15-11-2025
R03766,O062399,Size/Fit Issue,22-06-2026
R03767,O062402,Damaged,03-04-2026
R03768,O062439,Quality Issue,17-06-2025
R03769,O062442,Quality Issue,07-12-2025
R03770,O062445,Size/Fit Issue,25-05-2026
R03771,O062471,Late Delivery,16-12-2025
R03772,O062519,Damaged,18-02-2025
R03773,O062521,Quality Issue,31-05-2026
R03774,O062532,Size/Fit Issue,01-02-2026
R03775,O062541,Damaged,08-03-2025
R03776,O062557,Size/Fit Issue,30-11-2025
R03777,O062606,Quality Issue,15-02-2025
R03778,O062643,Late Delivery,24-12-2025
R03779,O062664,Quality Issue,03-07-2025
R03780,O062667,Late Delivery,21-05-2026
R03781,O062672,Changed Mind,14-10-2025
R03782,O062673,Changed Mind,18-06-2025
R03783,O062701,Late Delivery,28-05-2025
R03784,O062705,Size/Fit Issue,01-03-2025
R03785,O062707,Damaged,11-12-2025
R03786,O062724,Wrong Item,02-03-2025
R03787,O062750,Damaged,04-06-2025
R03788,O062755,Size/Fit Issue,06-06-2026
R03789,O062791,Changed Mind,09-05-2026
R03790,O062824,Wrong Item,11-02-2025
R03791,O062868,Late Delivery,17-04-2026
R03792,O062870,Changed Mind,26-05-2025
R03793,O062877,Changed Mind,18-05-2025
R03794,O062882,Late Delivery,14-06-2025
R03795,O062890,Changed Mind,19-07-2026
R03796,O062918,Size/Fit Issue,17-10-2025
R03797,O062932,Changed Mind,17-06-2026
R03798,O062940,Size/Fit Issue,21-09-2025
R03799,O062943,Wrong Item,08-07-2025
R03800,O062948,Quality Issue,09-07-2026
R03801,O062972,Size/Fit Issue,05-08-2025
R03802,O062978,Size/Fit Issue,25-05-2025
R03803,O063014,Damaged,04-08-2025
R03804,O063036,Size/Fit Issue,21-04-2026
R03805,O063043,Quality Issue,19-08-2026
R03806,O063092,Damaged,05-03-2025
R03807,O063199,Damaged,04-12-2025
R03808,O063202,Size/Fit Issue,13-04-2025
R03809,O063205,Size/Fit Issue,11-11-2025
R03810,O063206,Quality Issue,19-02-2025
R03811,O063220,Damaged,05-06-2025
R03812,O063235,Quality Issue,08-03-2025
R03813,O063252,Wrong Item,01-03-2025
R03814,O063256,Damaged,23-08-2025
R03815,O063269,Late Delivery,16-04-2025
R03816,O063303,Damaged,10-04-2025
R03817,O063350,Wrong Item,04-10-2025
R03818,O063385,Size/Fit Issue,13-01-2025
R03819,O063390,Size/Fit Issue,04-04-2026
R03820,O063417,Wrong Item,03-03-2025
R03821,O063434,Wrong Item,21-07-2025
R03822,O063440,Size/Fit Issue,26-02-2026
R03823,O063494,Size/Fit Issue,24-09-2025
R03824,O063502,Changed Mind,28-08-2025
R03825,O063516,Quality Issue,11-10-2025
R03826,O063521,Size/Fit Issue,10-01-2026
R03827,O063536,Quality Issue,14-08-2026
R03828,O063547,Size/Fit Issue,23-07-2026
R03829,O063576,Size/Fit Issue,04-06-2026
R03830,O063590,Changed Mind,06-05-2026
R03831,O063591,Quality Issue,01-07-2025
R03832,O063605,Changed Mind,12-04-2026
R03833,O063606,Late Delivery,08-05-2025
R03834,O063637,Damaged,20-09-2025
R03835,O063644,Size/Fit Issue,02-06-2026
R03836,O063645,Size/Fit Issue,07-12-2025
R03837,O063650,Wrong Item,11-07-2025
R03838,O063706,Late Delivery,23-06-2026
R03839,O063758,Size/Fit Issue,05-05-2026
R03840,O063767,Damaged,28-01-2026
R03841,O063780,Late Delivery,15-03-2026
R03842,O063793,Damaged,31-12-2025
R03843,O063854,Size/Fit Issue,10-09-2026
R03844,O063867,Wrong Item,05-05-2025
R03845,O063880,Quality Issue,18-10-2025
R03846,O063919,Size/Fit Issue,16-04-2025
R03847,O063940,Changed Mind,23-06-2025
R03848,O063941,Quality Issue,19-09-2025
R03849,O063952,Late Delivery,13-02-2026
R03850,O063954,Changed Mind,15-03-2026
R03851,O063963,Quality Issue,06-05-2025
R03852,O063981,Quality Issue,02-05-2026
R03853,O064042,Late Delivery,30-04-2025
R03854,O064044,Late Delivery,23-04-2026
R03855,O064047,Size/Fit Issue,24-07-2026
R03856,O064051,Wrong Item,27-05-2025
R03857,O064059,Size/Fit Issue,06-06-2026
R03858,O064093,Size/Fit Issue,17-06-2026
R03859,O064128,Size/Fit Issue,11-11-2025
R03860,O064131,Size/Fit Issue,14-02-2026
R03861,O064177,Quality Issue,21-06-2025
R03862,O064191,Damaged,20-09-2025
R03863,O064203,Size/Fit Issue,03-05-2026
R03864,O064204,Quality Issue,08-06-2026
R03865,O064207,Size/Fit Issue,26-11-2025
R03866,O064216,Changed Mind,19-08-2025
R03867,O064244,Quality Issue,31-01-2025
R03868,O064276,Late Delivery,30-01-2025
R03869,O064287,Changed Mind,21-01-2026
R03870,O064295,Late Delivery,23-05-2026
R03871,O064316,Damaged,24-08-2025
R03872,O064334,Size/Fit Issue,06-06-2026
R03873,O064344,Quality Issue,22-10-2025
R03874,O064365,Quality Issue,07-02-2025
R03875,O064371,Quality Issue,03-05-2025
R03876,O064378,Quality Issue,01-07-2026
R03877,O064381,Size/Fit Issue,25-08-2025
R03878,O064405,Changed Mind,22-05-2025
R03879,O064436,Size/Fit Issue,07-09-2026
R03880,O064452,Size/Fit Issue,24-07-2026
R03881,O064475,Late Delivery,06-09-2026
R03882,O064477,Quality Issue,27-04-2026
R03883,O064495,Quality Issue,19-06-2026
R03884,O064540,Wrong Item,17-08-2025
R03885,O064552,Changed Mind,23-02-2026
R03886,O064557,Damaged,19-01-2025
R03887,O064561,Quality Issue,15-08-2025
R03888,O064596,Quality Issue,25-02-2025
R03889,O064599,Quality Issue,01-02-2026
R03890,O064629,Size/Fit Issue,28-03-2025
R03891,O064648,Late Delivery,16-08-2025
R03892,O064683,Wrong Item,22-09-2025
R03893,O064747,Changed Mind,30-10-2025
R03894,O064752,Damaged,15-09-2025
R03895,O064765,Changed Mind,25-01-2025
R03896,O064785,Wrong Item,06-05-2025
R03897,O064793,Size/Fit Issue,08-07-2025
R03898,O064812,Wrong Item,28-08-2025
R03899,O064815,Damaged,11-08-2025
R03900,O064817,Size/Fit Issue,07-05-2026
R03901,O064835,Quality Issue,01-11-2025
R03902,O064853,Size/Fit Issue,15-01-2026
R03903,O064870,Changed Mind,10-06-2025
R03904,O064878,Damaged,27-05-2026
R03905,O064884,Size/Fit Issue,22-12-2025
R03906,O064898,Wrong Item,25-03-2026
R03907,O064917,Quality Issue,05-09-2026
R03908,O064928,Size/Fit Issue,24-05-2025
R03909,O064980,Size/Fit Issue,10-12-2025
R03910,O064992,Quality Issue,29-12-2025
R03911,O065022,Quality Issue,22-11-2025
R03912,O065036,Late Delivery,17-04-2025
R03913,O065059,Late Delivery,17-11-2025
R03914,O065080,Late Delivery,30-04-2025
R03915,O065100,Quality Issue,09-03-2025
R03916,O065101,Size/Fit Issue,27-04-2026
R03917,O065106,Size/Fit Issue,29-08-2026
R03918,O065111,Changed Mind,10-10-2025
R03919,O065168,Late Delivery,20-05-2025
R03920,O065183,Quality Issue,18-08-2025
R03921,O065198,Changed Mind,16-03-2025
R03922,O065203,Size/Fit Issue,18-04-2026
R03923,O065229,Damaged,09-12-2025
R03924,O065240,Damaged,28-01-2026
R03925,O065259,Late Delivery,25-10-2025
R03926,O065272,Late Delivery,09-06-2025
R03927,O065300,Late Delivery,19-10-2025
R03928,O065349,Late Delivery,18-06-2026
R03929,O065378,Damaged,19-02-2025
R03930,O065394,Damaged,17-04-2026
R03931,O065396,Changed Mind,30-06-2025
R03932,O065405,Late Delivery,12-03-2026
R03933,O065444,Late Delivery,17-03-2026
R03934,O065472,Size/Fit Issue,11-07-2025
R03935,O065520,Wrong Item,17-05-2025
R03936,O065529,Quality Issue,18-07-2026
R03937,O065531,Size/Fit Issue,28-02-2026
R03938,O065550,Quality Issue,06-07-2025
R03939,O065564,Late Delivery,19-01-2025
R03940,O065572,Wrong Item,29-01-2026
R03941,O065573,Wrong Item,27-07-2025
R03942,O065591,Size/Fit Issue,21-05-2026
R03943,O065596,Damaged,19-12-2025
R03944,O065610,Quality Issue,11-10-2025
R03945,O065627,Late Delivery,08-02-2025
R03946,O065638,Late Delivery,09-05-2025
R03947,O065657,Wrong Item,14-03-2025
R03948,O065667,Damaged,26-11-2025
R03949,O065681,Changed Mind,25-03-2026
R03950,O065684,Late Delivery,08-11-2025
R03951,O065688,Changed Mind,02-05-2026
R03952,O065689,Late Delivery,15-06-2025
R03953,O065707,Late Delivery,13-12-2025
R03954,O065717,Late Delivery,10-02-2026
R03955,O065751,Quality Issue,26-01-2025
R03956,O065753,Quality Issue,05-07-2025
R03957,O065785,Changed Mind,18-02-2025
R03958,O065855,Damaged,21-02-2025
R03959,O065876,Size/Fit Issue,07-04-2026
R03960,O065879,Damaged,02-11-2025
R03961,O065910,Late Delivery,07-03-2025
R03962,O065921,Size/Fit Issue,24-02-2025
R03963,O065973,Changed Mind,09-08-2025
R03964,O066054,Size/Fit Issue,28-08-2026
R03965,O066058,Size/Fit Issue,16-02-2025
R03966,O066081,Damaged,19-05-2025
R03967,O066085,Changed Mind,18-09-2025
R03968,O066090,Size/Fit Issue,08-11-2025
R03969,O066096,Late Delivery,09-04-2025
R03970,O066103,Damaged,20-02-2025
R03971,O066104,Size/Fit Issue,26-11-2025
R03972,O066121,Damaged,22-01-2025
R03973,O066141,Damaged,14-06-2026
R03974,O066146,Size/Fit Issue,28-08-2026
R03975,O066154,Size/Fit Issue,03-05-2026
R03976,O066172,Late Delivery,17-05-2026
R03977,O066190,Changed Mind,17-06-2025
R03978,O066192,Late Delivery,15-07-2025
R03979,O066210,Size/Fit Issue,12-05-2026
R03980,O066238,Quality Issue,17-03-2025
R03981,O066250,Damaged,07-05-2026
R03982,O066260,Wrong Item,05-07-2025
R03983,O066271,Wrong Item,27-10-2025
R03984,O066280,Late Delivery,25-01-2026
R03985,O066327,Damaged,31-08-2025
R03986,O066350,Wrong Item,30-08-2025
R03987,O066409,Size/Fit Issue,31-08-2026
R03988,O066412,Damaged,04-04-2026
R03989,O066432,Damaged,26-05-2026
R03990,O066441,Wrong Item,20-08-2026
R03991,O066455,Changed Mind,28-05-2025
R03992,O066462,Quality Issue,07-12-2025
R03993,O066466,Damaged,06-02-2026
R03994,O066473,Size/Fit Issue,11-01-2026
R03995,O066484,Wrong Item,16-04-2025
R03996,O066485,Wrong Item,19-05-2025
R03997,O066488,Damaged,09-01-2026
R03998,O066504,Wrong Item,21-12-2025
R03999,O066515,Size/Fit Issue,21-01-2025
R04000,O066526,Late Delivery,24-09-2025
R04001,O066538,Quality Issue,20-06-2026
R04002,O066571,Wrong Item,19-04-2026
R04003,O066590,Quality Issue,21-04-2025
R04004,O066604,Quality Issue,15-01-2025
R04005,O066619,Quality Issue,29-07-2025
R04006,O066621,Quality Issue,19-07-2025
R04007,O066633,Changed Mind,08-10-2025
R04008,O066637,Quality Issue,29-05-2026
R04009,O066656,Late Delivery,04-02-2025
R04010,O066679,Size/Fit Issue,29-03-2026
R04011,O066721,Damaged,11-05-2025
R04012,O066723,Quality Issue,11-06-2026
R04013,O066729,Size/Fit Issue,04-07-2025
R04014,O066750,Quality Issue,03-01-2026
R04015,O066756,Quality Issue,22-05-2025
R04016,O066761,Changed Mind,03-07-2026
R04017,O066773,Late Delivery,30-11-2025
R04018,O066783,Wrong Item,18-06-2025
R04019,O066813,Changed Mind,02-09-2025
R04020,O066815,Wrong Item,27-02-2026
R04021,O066822,Damaged,20-02-2025
R04022,O066842,Damaged,18-05-2026
R04023,O066868,Size/Fit Issue,12-06-2025
R04024,O066895,Quality Issue,24-05-2026
R04025,O066915,Wrong Item,13-04-2025
R04026,O066924,Size/Fit Issue,03-04-2026
R04027,O066925,Late Delivery,21-06-2025
R04028,O066932,Quality Issue,30-05-2025
R04029,O066944,Changed Mind,13-09-2025
R04030,O066954,Late Delivery,02-06-2026
R04031,O067029,Quality Issue,21-04-2025
R04032,O067030,Quality Issue,03-08-2026
R04033,O067059,Size/Fit Issue,19-03-2025
R04034,O067114,Damaged,03-02-2026
R04035,O067142,Damaged,21-10-2025
R04036,O067151,Quality Issue,18-12-2025
R04037,O067160,Damaged,07-03-2025
R04038,O067162,Changed Mind,19-04-2025
R04039,O067191,Changed Mind,12-10-2025
R04040,O067201,Changed Mind,17-01-2025
R04041,O067202,Wrong Item,15-08-2026
R04042,O067230,Quality Issue,18-05-2026
R04043,O067250,Size/Fit Issue,23-04-2026
R04044,O067298,Size/Fit Issue,19-08-2026
R04045,O067304,Wrong Item,22-04-2026
R04046,O067326,Size/Fit Issue,11-06-2025
R04047,O067327,Size/Fit Issue,06-02-2025
R04048,O067357,Quality Issue,19-04-2025
R04049,O067367,Wrong Item,07-10-2025
R04050,O067376,Damaged,23-01-2026
R04051,O067425,Damaged,01-11-2025
R04052,O067433,Size/Fit Issue,28-01-2026
R04053,O067439,Quality Issue,16-02-2026
R04054,O067445,Changed Mind,22-02-2026
R04055,O067456,Damaged,08-11-2025
R04056,O067491,Quality Issue,27-12-2025
R04057,O067530,Size/Fit Issue,18-03-2025
R04058,O067570,Quality Issue,02-05-2025
R04059,O067604,Damaged,18-11-2025
R04060,O067642,Size/Fit Issue,21-12-2025
R04061,O067653,Late Delivery,23-08-2025
R04062,O067661,Size/Fit Issue,20-09-2025
R04063,O067664,Wrong Item,12-05-2026
R04064,O067689,Changed Mind,04-06-2025
R04065,O067728,Wrong Item,28-03-2025
R04066,O067729,Changed Mind,04-01-2026
R04067,O067736,Size/Fit Issue,29-08-2026
R04068,O067748,Quality Issue,01-05-2026
R04069,O067751,Quality Issue,18-07-2026
R04070,O067752,Changed Mind,28-02-2025
R04071,O067753,Size/Fit Issue,13-02-2025
R04072,O067785,Wrong Item,28-08-2026
R04073,O067794,Changed Mind,15-03-2026
R04074,O067799,Late Delivery,04-07-2026
R04075,O067814,Quality Issue,08-01-2026
R04076,O067817,Quality Issue,17-01-2026
R04077,O067851,Changed Mind,17-08-2026
R04078,O067891,Size/Fit Issue,19-12-2025
R04079,O067906,Wrong Item,14-01-2025
R04080,O067907,Damaged,28-09-2025
R04081,O067918,Changed Mind,13-08-2025
R04082,O067928,Late Delivery,17-06-2026
R04083,O067945,Changed Mind,21-12-2025
R04084,O067948,Quality Issue,04-05-2026
R04085,O067963,Quality Issue,01-07-2025
R04086,O067990,Size/Fit Issue,22-02-2025
R04087,O067999,Changed Mind,08-04-2026
R04088,O068007,Size/Fit Issue,15-04-2026
R04089,O068013,Wrong Item,12-04-2025
R04090,O068035,Damaged,09-06-2025
R04091,O068058,Size/Fit Issue,18-06-2026
R04092,O068064,Wrong Item,03-05-2026
R04093,O068101,Quality Issue,27-04-2026
R04094,O068120,Size/Fit Issue,15-05-2026
R04095,O068131,Quality Issue,19-06-2025
R04096,O068145,Wrong Item,14-12-2025
R04097,O068175,Size/Fit Issue,02-07-2026
R04098,O068187,Quality Issue,09-08-2026
R04099,O068189,Late Delivery,21-05-2025
R04100,O068218,Size/Fit Issue,22-05-2025
R04101,O068243,Changed Mind,01-02-2026
R04102,O068262,Damaged,08-09-2025
R04103,O068271,Changed Mind,31-01-2026
R04104,O068283,Size/Fit Issue,11-02-2026
R04105,O068314,Damaged,14-10-2025
R04106,O068318,Quality Issue,12-07-2025
R04107,O068325,Quality Issue,14-03-2025
R04108,O068341,Quality Issue,17-06-2026
R04109,O068345,Quality Issue,11-12-2025
R04110,O068359,Late Delivery,17-09-2025
R04111,O068371,Quality Issue,16-10-2025
R04112,O068376,Damaged,26-01-2025
R04113,O068418,Quality Issue,14-02-2026
R04114,O068428,Size/Fit Issue,24-08-2026
R04115,O068451,Size/Fit Issue,02-12-2025
R04116,O068474,Quality Issue,09-04-2026
R04117,O068475,Size/Fit Issue,12-01-2026
R04118,O068494,Size/Fit Issue,02-08-2025
R04119,O068502,Size/Fit Issue,02-05-2025
R04120,O068541,Damaged,10-01-2025
R04121,O068546,Quality Issue,11-08-2025
R04122,O068554,Late Delivery,05-05-2026
R04123,O068568,Wrong Item,09-04-2026
R04124,O068571,Damaged,18-03-2025
R04125,O068575,Quality Issue,09-01-2025
R04126,O068609,Size/Fit Issue,04-03-2026
R04127,O068643,Damaged,31-03-2025
R04128,O068681,Late Delivery,19-09-2025
R04129,O068693,Wrong Item,23-05-2025
R04130,O068752,Late Delivery,09-03-2026
R04131,O068754,Wrong Item,30-01-2025
R04132,O068756,Damaged,20-07-2026
R04133,O068767,Wrong Item,30-11-2025
R04134,O068796,Quality Issue,17-02-2026
R04135,O068797,Damaged,29-12-2025
R04136,O068803,Size/Fit Issue,07-08-2026
R04137,O068863,Quality Issue,06-06-2025
R04138,O068870,Damaged,21-12-2025
R04139,O068875,Changed Mind,14-08-2026
R04140,O068890,Size/Fit Issue,07-09-2026
R04141,O068939,Size/Fit Issue,11-08-2025
R04142,O068943,Damaged,14-05-2025
R04143,O068960,Damaged,07-01-2025
R04144,O068996,Late Delivery,21-05-2025
R04145,O069003,Quality Issue,05-01-2026
R04146,O069005,Size/Fit Issue,19-08-2026
R04147,O069011,Size/Fit Issue,16-05-2025
R04148,O069012,Damaged,07-11-2025
R04149,O069040,Late Delivery,03-06-2025
R04150,O069083,Size/Fit Issue,17-08-2025
R04151,O069090,Changed Mind,11-07-2025
R04152,O069102,Wrong Item,15-06-2025
R04153,O069117,Quality Issue,06-03-2026
R04154,O069121,Wrong Item,31-03-2025
R04155,O069172,Size/Fit Issue,30-07-2026
R04156,O069181,Quality Issue,30-01-2026
R04157,O069187,Damaged,06-07-2026
R04158,O069200,Size/Fit Issue,15-05-2026
R04159,O069202,Size/Fit Issue,20-10-2025
R04160,O069220,Quality Issue,26-02-2026
R04161,O069223,Changed Mind,08-05-2025
R04162,O069240,Quality Issue,12-11-2025
R04163,O069242,Quality Issue,12-09-2025
R04164,O069286,Wrong Item,11-06-2025
R04165,O069303,Size/Fit Issue,17-01-2026
R04166,O069306,Quality Issue,19-05-2025
R04167,O069310,Size/Fit Issue,04-07-2025
R04168,O069317,Changed Mind,16-04-2025
R04169,O069318,Size/Fit Issue,10-07-2025
R04170,O069326,Damaged,13-05-2025
R04171,O069343,Size/Fit Issue,26-05-2025
R04172,O069353,Quality Issue,03-03-2025
R04173,O069360,Wrong Item,01-06-2026
R04174,O069365,Size/Fit Issue,22-02-2026
R04175,O069369,Wrong Item,07-01-2026
R04176,O069396,Wrong Item,20-03-2025
R04177,O069408,Changed Mind,14-03-2025
R04178,O069422,Size/Fit Issue,03-02-2025
R04179,O069426,Quality Issue,28-10-2025
R04180,O069454,Damaged,10-03-2025
R04181,O069457,Wrong Item,03-05-2025
R04182,O069483,Quality Issue,25-07-2026
R04183,O069546,Damaged,19-06-2025
R04184,O069574,Wrong Item,16-05-2026
R04185,O069616,Quality Issue,23-06-2025
R04186,O069650,Size/Fit Issue,30-03-2026
R04187,O069709,Size/Fit Issue,11-07-2025
R04188,O069720,Quality Issue,21-02-2026
R04189,O069739,Quality Issue,10-05-2025
R04190,O069760,Wrong Item,13-10-2025
R04191,O069764,Wrong Item,05-01-2025
R04192,O069774,Size/Fit Issue,31-01-2026
R04193,O069832,Changed Mind,27-01-2026
R04194,O069836,Changed Mind,19-05-2025
R04195,O069852,Size/Fit Issue,07-08-2025
R04196,O069855,Quality Issue,28-01-2025
R04197,O069858,Wrong Item,17-05-2025
R04198,O069874,Changed Mind,03-02-2025
R04199,O069876,Changed Mind,24-08-2026
R04200,O069888,Size/Fit Issue,24-07-2025
R04201,O069901,Late Delivery,05-03-2026
R04202,O069913,Damaged,29-07-2026
R04203,O069915,Changed Mind,17-02-2025
R04204,O069929,Size/Fit Issue,24-12-2025
R04205,O069955,Damaged,17-04-2026
R04206,O069971,Size/Fit Issue,08-06-2026
R04207,O069977,Quality Issue,23-02-2026
R04208,O069983,Late Delivery,17-12-2025
R04209,O070000,Late Delivery,19-05-2026
R04210,O070002,Size/Fit Issue,21-08-2026
R04211,O070035,Size/Fit Issue,24-07-2025
R04212,O070066,Quality Issue,06-06-2026
R04213,O070076,Size/Fit Issue,06-08-2025
R04214,O070087,Quality Issue,09-05-2026
R04215,O070089,Size/Fit Issue,28-07-2025
R04216,O070095,Late Delivery,12-06-2025
R04217,O070124,Changed Mind,30-01-2025
R04218,O070135,Wrong Item,28-09-2025
R04219,O070152,Quality Issue,15-01-2026
R04220,O070172,Wrong Item,24-11-2025
R04221,O070173,Late Delivery,29-09-2025
R04222,O070198,Quality Issue,23-02-2026
R04223,O070210,Damaged,03-02-2026
R04224,O070215,Wrong Item,02-01-2025
R04225,O070223,Size/Fit Issue,30-07-2026
R04226,O070225,Quality Issue,29-12-2025
R04227,O070248,Damaged,26-11-2025
R04228,O070282,Quality Issue,16-08-2026
R04229,O070298,Size/Fit Issue,06-02-2026
R04230,O070338,Damaged,20-11-2025
R04231,O070358,Late Delivery,19-12-2025
R04232,O070375,Damaged,10-01-2025
R04233,O070415,Late Delivery,04-02-2025
R04234,O070418,Damaged,26-03-2025
R04235,O070428,Size/Fit Issue,11-09-2026
R04236,O070431,Changed Mind,25-01-2026
R04237,O070445,Changed Mind,18-10-2025
R04238,O070459,Damaged,26-05-2026
R04239,O070464,Quality Issue,24-02-2025
R04240,O070479,Size/Fit Issue,16-12-2025
R04241,O070481,Wrong Item,10-03-2026
R04242,O070487,Late Delivery,04-03-2026
R04243,O070491,Wrong Item,06-03-2025
R04244,O070503,Size/Fit Issue,18-04-2025
R04245,O070523,Late Delivery,07-11-2025
R04246,O070570,Size/Fit Issue,03-08-2025
R04247,O070587,Damaged,11-06-2025
R04248,O070600,Damaged,21-01-2025
R04249,O070606,Quality Issue,16-02-2025
R04250,O070667,Late Delivery,25-07-2026
R04251,O070695,Damaged,25-02-2025
R04252,O070696,Damaged,28-03-2025
R04253,O070734,Damaged,30-09-2025
R04254,O070761,Quality Issue,13-11-2025
R04255,O070769,Size/Fit Issue,28-11-2025
R04256,O070770,Quality Issue,21-07-2026
R04257,O070832,Changed Mind,26-06-2025
R04258,O070836,Size/Fit Issue,15-08-2026
R04259,O070840,Damaged,07-06-2025
R04260,O070845,Wrong Item,15-06-2025
R04261,O070868,Wrong Item,21-04-2025
R04262,O070883,Wrong Item,17-05-2025
R04263,O070884,Late Delivery,26-03-2026
R04264,O070905,Late Delivery,17-04-2025
R04265,O070920,Changed Mind,02-02-2026
R04266,O070953,Damaged,14-03-2025
R04267,O070956,Wrong Item,19-11-2025
R04268,O070965,Changed Mind,14-07-2026
R04269,O070972,Quality Issue,23-09-2025
R04270,O070973,Damaged,16-04-2025
