order_id,expected_delivery_date,actual_delivery_date,delivery_days,delivery_status,,,
O052244,14-02-2025,14-02-2025,3,On Time,,,
O052245,14-02-2025,14-02-2025,3,On Time,,,
O052246,10-01-2025,10-01-2025,8,On Time,,,
O052247,06-03-2026,06-03-2026,6,On Time,,,
O052248,03-01-2025,03-01-2025,1,On Time,,,
O052249,16-04-2025,16-04-2025,6,On Time,,,
O052250,16-02-2026,16-02-2026,5,On Time,,,
O052251,10-05-2025,10-05-2025,8,On Time,,,
O052252,10-02-2026,10-02-2026,4,On Time,,,
O052253,11-01-2026,11-01-2026,8,On Time,,,
O052254,08-01-2025,08-01-2025,2,On Time,,,
O052255,25-02-2026,25-02-2026,1,On Time,,,
O052256,22-09-2025,22-09-2025,4,On Time,,,
O052257,30-04-2025,30-04-2025,8,On Time,,,
O052258,21-12-2025,21-12-2025,1,On Time,,,
O052259,30-04-2026,30-04-2026,7,Not Shipped,,,
O052260,06-07-2025,06-07-2025,4,On Time,,,
O052261,06-04-2026,11-04-2026,10,Late,,,
O052262,15-02-2026,15-02-2026,2,On Time,,,
O052263,29-05-2025,29-05-2025,2,Not Shipped,,,
O052264,24-12-2025,24-12-2025,4,On Time,,,
O052265,19-05-2025,19-05-2025,6,On Time,,,
O052266,31-03-2025,31-03-2025,2,On Time,,,
O052267,25-03-2026,25-03-2026,2,On Time,,,
O052268,25-11-2025,25-11-2025,1,On Time,,,
O052269,02-10-2025,05-10-2025,6,Late,,,
O052270,22-05-2026,22-05-2026,8,On Time,,,
O052271,15-07-2025,20-07-2025,7,Late,,,
O052272,29-04-2026,29-04-2026,7,On Time,,,
O052273,18-02-2025,18-02-2025,8,On Time,,,
O052274,08-03-2025,08-03-2025,3,Not Shipped,,,
O052275,06-08-2025,06-08-2025,7,On Time,,,
O052276,16-08-2026,16-08-2026,3,On Time,,,
O052277,15-02-2025,15-02-2025,7,On Time,,,
O052278,03-09-2025,03-09-2025,7,On Time,,,
O052279,25-02-2025,25-02-2025,6,On Time,,,
O052280,09-07-2025,09-07-2025,2,On Time,,,
O052281,08-10-2025,08-10-2025,2,On Time,,,
O052282,07-03-2026,07-03-2026,8,On Time,,,
O052283,02-01-2026,02-01-2026,7,On Time,,,
O052284,05-03-2026,05-03-2026,1,On Time,,,
O052285,01-08-2026,05-08-2026,6,Late,,,
O052286,04-05-2026,04-05-2026,8,On Time,,,
O052287,10-05-2026,10-05-2026,4,On Time,,,
O052288,16-11-2025,16-11-2025,2,On Time,,,
O052289,08-01-2026,12-01-2026,10,Late,,,
O052290,16-05-2026,16-05-2026,4,On Time,,,
O052291,28-03-2026,31-03-2026,7,Late,,,
O052292,13-12-2025,13-12-2025,8,On Time,,,
O052293,15-08-2026,15-08-2026,5,On Time,,,
O052294,03-05-2025,03-05-2025,5,On Time,,,
O052295,04-01-2026,04-01-2026,2,On Time,,,
O052296,24-04-2025,24-04-2025,8,On Time,,,
O052297,09-03-2026,09-03-2026,4,On Time,,,
O052298,29-01-2025,31-01-2025,7,Late,,,
O052299,10-01-2025,10-01-2025,6,On Time,,,
O052300,15-01-2026,15-01-2026,7,On Time,,,
O052301,08-07-2025,08-07-2025,7,On Time,,,
O052302,01-07-2025,01-07-2025,7,On Time,,,
O052303,09-02-2026,09-02-2026,8,Not Shipped,,,
O052304,07-05-2025,07-05-2025,6,On Time,,,
O052305,13-01-2026,18-01-2026,13,Late,,,
O052306,12-09-2025,12-09-2025,4,On Time,,,
O052307,28-04-2026,28-04-2026,6,On Time,,,
O052308,25-06-2025,25-06-2025,3,On Time,,,
O052309,07-08-2025,07-08-2025,7,On Time,,,
O052310,09-07-2025,09-07-2025,3,On Time,,,
O052311,28-02-2025,28-02-2025,5,On Time,,,
O052312,15-06-2025,15-06-2025,1,On Time,,,
O052313,29-03-2026,29-03-2026,6,On Time,,,
O052314,06-08-2026,06-08-2026,6,On Time,,,
O052315,22-02-2026,22-02-2026,1,On Time,,,
O052316,24-10-2025,24-10-2025,4,On Time,,,
O052317,24-07-2026,24-07-2026,8,On Time,,,
O052318,14-09-2025,14-09-2025,5,On Time,,,
O052319,17-06-2025,17-06-2025,5,On Time,,,
O052320,09-03-2026,09-03-2026,4,On Time,,,
O052321,02-05-2025,02-05-2025,6,On Time,,,
O052322,23-05-2025,23-05-2025,2,Not Shipped,,,
O052323,08-11-2025,12-11-2025,6,Late,,,
O052324,28-12-2025,28-12-2025,6,On Time,,,
O052325,08-04-2025,08-04-2025,6,On Time,,,
O052326,09-01-2026,12-01-2026,10,Late,,,
O052327,05-03-2026,07-03-2026,4,Late,,,
O052328,25-12-2025,25-12-2025,3,On Time,,,
O052329,02-07-2025,02-07-2025,7,On Time,,,
O052330,28-01-2025,28-01-2025,2,On Time,,,
O052331,13-02-2025,13-02-2025,6,On Time,,,
O052332,15-10-2025,15-10-2025,2,On Time,,,
O052333,22-05-2026,22-05-2026,4,On Time,,,
O052334,09-03-2025,12-03-2025,4,Late,,,
O052335,09-08-2026,09-08-2026,7,On Time,,,
O052336,20-06-2026,20-06-2026,5,On Time,,,
O052337,28-08-2026,02-09-2026,13,Late,,,
O052338,20-11-2025,21-11-2025,9,Late,,,
O052339,09-01-2025,09-01-2025,2,On Time,,,
O052340,11-08-2026,11-08-2026,8,On Time,,,
O052341,28-05-2025,28-05-2025,6,On Time,,,
O052342,07-09-2026,07-09-2026,8,On Time,,,
O052343,18-06-2025,18-06-2025,8,On Time,,,
O052344,09-12-2025,09-12-2025,1,On Time,,,
O052345,12-10-2025,12-10-2025,6,On Time,,,
O052346,27-04-2026,27-04-2026,8,On Time,,,
O052347,01-08-2026,01-08-2026,6,On Time,,,
O052348,17-02-2026,17-02-2026,7,Not Shipped,,,
O052349,11-12-2025,11-12-2025,7,On Time,,,
O052350,08-10-2025,08-10-2025,6,On Time,,,
O052351,05-09-2025,05-09-2025,1,On Time,,,
O052352,01-06-2025,01-06-2025,4,On Time,,,
O052353,23-04-2026,23-04-2026,8,On Time,,,
O052354,22-03-2025,22-03-2025,2,On Time,,,
O052355,10-03-2025,10-03-2025,4,On Time,,,
O052356,24-02-2025,24-02-2025,7,On Time,,,
O052357,22-09-2025,22-09-2025,1,On Time,,,
O052358,13-09-2025,13-09-2025,8,On Time,,,
O052359,23-07-2026,23-07-2026,2,On Time,,,
O052360,14-12-2025,14-12-2025,1,On Time,,,
O052361,10-01-2025,10-01-2025,7,On Time,,,
O052362,03-09-2026,05-09-2026,10,Late,,,
O052363,18-07-2025,18-07-2025,1,On Time,,,
O052364,21-02-2026,21-02-2026,8,On Time,,,
O052365,20-08-2025,24-08-2025,11,Late,,,
O052366,25-03-2026,25-03-2026,6,On Time,,,
O052367,15-03-2025,15-03-2025,5,On Time,,,
O052368,04-05-2026,04-05-2026,4,On Time,,,
O052369,21-01-2025,25-01-2025,9,Late,,,
O052370,21-01-2026,21-01-2026,4,On Time,,,
O052371,12-08-2025,12-08-2025,7,On Time,,,
O052372,30-11-2025,30-11-2025,7,On Time,,,
O052373,15-04-2026,20-04-2026,6,Late,,,
O052374,05-02-2025,05-02-2025,5,On Time,,,
O052375,01-12-2025,01-12-2025,3,On Time,,,
O052376,27-01-2025,27-01-2025,3,On Time,,,
O052377,19-05-2026,19-05-2026,4,On Time,,,
O052378,29-05-2025,29-05-2025,5,On Time,,,
O052379,18-03-2026,19-03-2026,9,Late,,,
O052380,17-10-2025,17-10-2025,2,On Time,,,
O052381,15-01-2025,15-01-2025,2,On Time,,,
O052382,11-09-2025,11-09-2025,4,On Time,,,
O052383,17-08-2026,17-08-2026,8,On Time,,,
O052384,17-02-2026,17-02-2026,5,On Time,,,
O052385,04-09-2025,04-09-2025,5,On Time,,,
O052386,01-04-2026,01-04-2026,7,On Time,,,
O052387,04-08-2025,05-08-2025,2,Late,,,
O052388,30-05-2026,03-06-2026,12,Late,,,
O052389,30-04-2026,30-04-2026,7,On Time,,,
O052390,22-06-2026,22-06-2026,2,On Time,,,
O052391,14-10-2025,14-10-2025,1,On Time,,,
O052392,07-06-2026,07-06-2026,4,On Time,,,
O052393,02-03-2026,02-03-2026,5,On Time,,,
O052394,30-06-2026,03-07-2026,10,Late,,,
O052395,29-11-2025,30-11-2025,9,Late,,,
O052396,26-10-2025,31-10-2025,12,Late,,,
O052397,10-01-2026,15-01-2026,10,Late,,,
O052398,29-06-2025,29-06-2025,8,On Time,,,
O052399,02-01-2026,02-01-2026,6,On Time,,,
O052400,22-12-2025,22-12-2025,6,On Time,,,
O052401,28-02-2025,28-02-2025,5,On Time,,,
O052402,24-02-2025,24-02-2025,3,Not Shipped,,,
O052403,18-06-2025,18-06-2025,2,On Time,,,
O052404,14-07-2025,14-07-2025,1,On Time,,,
O052405,02-03-2026,02-03-2026,1,On Time,,,
O052406,25-06-2026,25-06-2026,1,On Time,,,
O052407,09-03-2025,09-03-2025,8,On Time,,,
O052408,29-08-2025,29-08-2025,7,On Time,,,
O052409,06-04-2025,07-04-2025,6,Late,,,
O052410,27-02-2026,27-02-2026,5,On Time,,,
O052411,18-07-2025,18-07-2025,2,On Time,,,
O052412,16-03-2025,16-03-2025,5,On Time,,,
O052413,23-03-2025,24-03-2025,4,Late,,,
O052414,24-07-2025,24-07-2025,7,On Time,,,
O052415,30-05-2026,30-05-2026,1,On Time,,,
O052416,25-04-2026,25-04-2026,3,On Time,,,
O052417,21-04-2025,21-04-2025,8,On Time,,,
O052418,30-06-2025,03-07-2025,4,Late,,,
O052419,11-03-2025,11-03-2025,1,On Time,,,
O052420,21-04-2025,21-04-2025,1,On Time,,,
O052421,05-01-2026,05-01-2026,7,Not Shipped,,,
O052422,24-07-2025,26-07-2025,7,Late,,,
O052423,27-02-2026,27-02-2026,4,On Time,,,
O052424,03-09-2025,03-09-2025,3,On Time,,,
O052425,27-03-2026,27-03-2026,2,On Time,,,
O052426,06-02-2026,06-02-2026,8,On Time,,,
O052427,24-06-2025,26-06-2025,7,Late,,,
O052428,13-07-2026,14-07-2026,4,Late,,,
O052429,22-02-2025,22-02-2025,4,Not Shipped,,,
O052430,23-01-2025,23-01-2025,4,Not Shipped,,,
O052431,23-08-2026,23-08-2026,3,Not Shipped,,,
O052432,09-05-2025,13-05-2025,10,Late,,,
O052433,01-06-2025,01-06-2025,4,On Time,,,
O052434,17-08-2025,17-08-2025,5,On Time,,,
O052435,14-08-2025,14-08-2025,4,On Time,,,
O052436,20-08-2025,20-08-2025,7,On Time,,,
O052437,27-04-2025,29-04-2025,7,Late,,,
O052438,15-05-2025,15-05-2025,2,On Time,,,
O052439,13-03-2025,13-03-2025,6,On Time,,,
O052440,28-03-2026,28-03-2026,3,On Time,,,
O052441,12-04-2026,12-04-2026,8,On Time,,,
O052442,05-12-2025,05-12-2025,5,On Time,,,
O052443,11-03-2026,11-03-2026,2,On Time,,,
O052444,21-02-2025,21-02-2025,4,On Time,,,
O052445,13-07-2026,13-07-2026,7,On Time,,,
O052446,02-01-2026,02-01-2026,2,On Time,,,
O052447,06-08-2025,06-08-2025,2,On Time,,,
O052448,18-05-2025,18-05-2025,1,On Time,,,
O052449,01-11-2025,01-11-2025,2,On Time,,,
O052450,31-08-2025,31-08-2025,8,On Time,,,
O052451,10-08-2025,10-08-2025,5,On Time,,,
O052452,12-04-2025,12-04-2025,2,On Time,,,
O052453,04-07-2026,04-07-2026,4,On Time,,,
O052454,30-09-2025,30-09-2025,6,On Time,,,
O052455,10-03-2025,12-03-2025,9,Late,,,
O052456,04-02-2026,04-02-2026,5,On Time,,,
O052457,23-08-2026,23-08-2026,2,On Time,,,
O052458,03-07-2026,03-07-2026,3,On Time,,,
O052459,22-05-2025,22-05-2025,6,On Time,,,
O052460,13-08-2025,13-08-2025,7,On Time,,,
O052461,25-03-2025,25-03-2025,8,On Time,,,
O052462,17-07-2026,17-07-2026,7,On Time,,,
O052463,02-02-2025,02-02-2025,6,On Time,,,
O052464,23-06-2026,23-06-2026,6,On Time,,,
O052465,01-05-2026,01-05-2026,3,On Time,,,
O052466,15-11-2025,18-11-2025,7,Late,,,
O052467,24-03-2026,24-03-2026,7,On Time,,,
O052468,23-08-2025,23-08-2025,5,On Time,,,
O052469,09-05-2026,09-05-2026,3,On Time,,,
O052470,28-10-2025,28-10-2025,7,On Time,,,
O052471,30-05-2026,02-06-2026,8,Late,,,
O052472,25-09-2025,25-09-2025,6,On Time,,,
O052473,18-01-2026,18-01-2026,8,On Time,,,
O052474,04-04-2026,04-04-2026,8,On Time,,,
O052475,31-01-2025,31-01-2025,4,On Time,,,
O052476,01-10-2025,01-10-2025,3,On Time,,,
O052477,09-02-2025,09-02-2025,8,On Time,,,
O052478,18-01-2025,18-01-2025,1,On Time,,,
O052479,27-07-2026,29-07-2026,6,Late,,,
O052480,06-04-2025,06-04-2025,6,On Time,,,
O052481,18-07-2026,18-07-2026,2,On Time,,,
O052482,28-11-2025,28-11-2025,5,On Time,,,
O052483,23-12-2025,25-12-2025,5,Late,,,
O052484,27-03-2026,27-03-2026,3,On Time,,,
O052485,22-05-2026,22-05-2026,2,On Time,,,
O052486,31-01-2025,31-01-2025,4,On Time,,,
O052487,09-07-2026,09-07-2026,7,On Time,,,
O052488,06-03-2025,06-03-2025,5,On Time,,,
O052489,15-02-2025,17-02-2025,3,Late,,,
O052490,20-03-2026,20-03-2026,2,On Time,,,
O052491,06-03-2025,09-03-2025,8,Late,,,
O052492,20-07-2026,23-07-2026,10,Late,,,
O052493,27-05-2026,27-05-2026,2,On Time,,,
O052494,09-01-2026,14-01-2026,12,Late,,,
O052495,22-01-2025,22-01-2025,4,On Time,,,
O052496,27-07-2025,27-07-2025,1,On Time,,,
O052497,08-06-2025,09-06-2025,9,Late,,,
O052498,18-04-2025,18-04-2025,7,On Time,,,
O052499,26-05-2025,26-05-2025,5,On Time,,,
O052500,23-06-2026,27-06-2026,8,Late,,,
O052501,10-05-2025,10-05-2025,1,On Time,,,
O052502,14-03-2025,17-03-2025,6,Late,,,
O052503,12-02-2026,12-02-2026,6,On Time,,,
O052504,23-04-2026,23-04-2026,7,On Time,,,
O052505,07-03-2026,07-03-2026,6,On Time,,,
O052506,05-07-2026,05-07-2026,7,On Time,,,
O052507,09-08-2025,09-08-2025,5,On Time,,,
O052508,17-02-2025,17-02-2025,3,On Time,,,
O052509,13-03-2025,13-03-2025,1,On Time,,,
O052510,10-06-2026,10-06-2026,6,On Time,,,
O052511,09-04-2026,09-04-2026,5,On Time,,,
O052512,03-07-2026,03-07-2026,3,On Time,,,
O052513,25-09-2025,25-09-2025,6,On Time,,,
O052514,02-09-2025,05-09-2025,4,Not Shipped,,,
O052515,30-08-2025,30-08-2025,8,On Time,,,
O052516,09-02-2025,09-02-2025,3,On Time,,,
O052517,04-05-2025,09-05-2025,9,Late,,,
O052518,01-06-2025,01-06-2025,1,On Time,,,
O052519,28-07-2025,28-07-2025,6,On Time,,,
O052520,21-07-2026,21-07-2026,6,On Time,,,
O052521,15-03-2026,18-03-2026,8,Late,,,
O052522,07-03-2026,07-03-2026,4,On Time,,,
O052523,07-08-2025,07-08-2025,6,Not Shipped,,,
O052524,22-07-2025,22-07-2025,6,On Time,,,
O052525,09-03-2026,09-03-2026,2,On Time,,,
O052526,21-04-2026,24-04-2026,6,Late,,,
O052527,17-01-2026,17-01-2026,8,Not Shipped,,,
O052528,05-06-2025,05-06-2025,4,On Time,,,
O052529,02-03-2025,02-03-2025,1,On Time,,,
O052530,27-08-2025,27-08-2025,6,On Time,,,
O052531,08-07-2026,08-07-2026,3,On Time,,,
O052532,04-05-2026,04-05-2026,6,On Time,,,
O052533,02-03-2026,02-03-2026,8,On Time,,,
O052534,01-08-2026,01-08-2026,6,On Time,,,
O052535,21-05-2025,21-05-2025,4,On Time,,,
O052536,13-02-2025,13-02-2025,6,On Time,,,
O052537,02-09-2026,02-09-2026,5,On Time,,,
O052538,23-03-2025,23-03-2025,5,On Time,,,
O052539,16-10-2025,16-10-2025,4,Not Shipped,,,
O052540,12-08-2025,12-08-2025,8,On Time,,,
O052541,24-08-2026,24-08-2026,4,On Time,,,
O052542,07-04-2025,07-04-2025,2,On Time,,,
O052543,05-02-2025,10-02-2025,9,Late,,,
O052544,09-03-2025,09-03-2025,2,On Time,,,
O052545,09-08-2025,09-08-2025,6,On Time,,,
O052546,25-08-2025,25-08-2025,6,On Time,,,
O052547,22-03-2025,22-03-2025,1,On Time,,,
O052548,05-11-2025,05-11-2025,3,On Time,,,
O052549,13-03-2026,14-03-2026,3,Late,,,
O052550,15-02-2025,15-02-2025,5,On Time,,,
O052551,31-03-2026,31-03-2026,8,On Time,,,
O052552,28-07-2025,28-07-2025,1,Not Shipped,,,
O052553,21-01-2025,21-01-2025,8,Not Shipped,,,
O052554,07-09-2026,07-09-2026,8,On Time,,,
O052555,11-01-2026,11-01-2026,5,On Time,,,
O052556,24-06-2026,24-06-2026,7,On Time,,,
O052557,20-04-2025,20-04-2025,8,On Time,,,
O052558,02-02-2026,02-02-2026,3,On Time,,,
O052559,01-05-2025,01-05-2025,2,On Time,,,
O052560,19-02-2026,19-02-2026,4,On Time,,,
O052561,22-02-2026,22-02-2026,4,Not Shipped,,,
O052562,30-06-2026,30-06-2026,4,On Time,,,
O052563,29-03-2026,29-03-2026,5,On Time,,,
O052564,28-02-2025,03-03-2025,8,Not Shipped,,,
O052565,12-03-2025,12-03-2025,1,On Time,,,
O052566,27-06-2025,27-06-2025,3,On Time,,,
O052567,23-08-2025,23-08-2025,1,On Time,,,
O052568,04-05-2025,04-05-2025,2,On Time,,,
O052569,12-06-2025,12-06-2025,3,On Time,,,
O052570,18-01-2025,18-01-2025,4,On Time,,,
O052571,27-03-2025,27-03-2025,8,On Time,,,
O052572,04-04-2026,07-04-2026,9,Late,,,
O052573,08-04-2026,11-04-2026,11,Late,,,
O052574,06-08-2025,06-08-2025,5,On Time,,,
O052575,19-08-2025,19-08-2025,3,Not Shipped,,,
O052576,04-02-2025,08-02-2025,12,Late,,,
O052577,19-05-2025,22-05-2025,11,Late,,,
O052578,13-04-2025,13-04-2025,8,On Time,,,
O052579,29-07-2026,31-07-2026,9,Late,,,
O052580,18-04-2025,18-04-2025,7,On Time,,,
O052581,28-01-2025,28-01-2025,6,On Time,,,
O052582,10-12-2025,10-12-2025,2,On Time,,,
O052583,03-08-2025,03-08-2025,5,On Time,,,
O052584,01-09-2026,01-09-2026,6,On Time,,,
O052585,18-01-2026,18-01-2026,2,On Time,,,
O052586,07-03-2025,07-03-2025,1,On Time,,,
O052587,09-09-2025,09-09-2025,7,On Time,,,
O052588,20-03-2025,20-03-2025,1,On Time,,,
O052589,24-12-2025,24-12-2025,6,On Time,,,
O052590,15-09-2025,15-09-2025,2,On Time,,,
O052591,25-05-2026,25-05-2026,1,On Time,,,
O052592,12-07-2026,13-07-2026,6,Late,,,
O052593,16-08-2025,16-08-2025,5,On Time,,,
O052594,21-04-2026,21-04-2026,5,On Time,,,
O052595,15-07-2025,15-07-2025,8,On Time,,,
O052596,09-09-2025,09-09-2025,2,On Time,,,
O052597,01-09-2025,01-09-2025,8,Not Shipped,,,
O052598,03-08-2026,03-08-2026,5,On Time,,,
O052599,03-06-2026,03-06-2026,3,On Time,,,
O052600,27-12-2025,27-12-2025,5,On Time,,,
O052601,08-09-2025,08-09-2025,4,On Time,,,
O052602,18-01-2026,18-01-2026,7,On Time,,,
O052603,01-04-2026,01-04-2026,1,On Time,,,
O052604,15-08-2025,15-08-2025,8,On Time,,,
O052605,01-05-2025,01-05-2025,7,On Time,,,
O052606,28-04-2026,28-04-2026,1,On Time,,,
O052607,29-04-2026,01-05-2026,6,Not Shipped,,,
O052608,18-07-2026,18-07-2026,3,On Time,,,
O052609,16-04-2026,16-04-2026,6,On Time,,,
O052610,06-04-2026,07-04-2026,7,Late,,,
O052611,15-04-2026,15-04-2026,4,Not Shipped,,,
O052612,28-08-2025,28-08-2025,3,On Time,,,
O052613,18-11-2025,18-11-2025,7,On Time,,,
O052614,03-02-2025,03-02-2025,8,On Time,,,
O052615,08-01-2025,10-01-2025,8,Late,,,
O052616,11-03-2025,11-03-2025,6,On Time,,,
O052617,26-10-2025,26-10-2025,6,On Time,,,
O052618,03-08-2025,03-08-2025,4,On Time,,,
O052619,03-01-2026,03-01-2026,2,On Time,,,
O052620,24-05-2026,27-05-2026,9,Late,,,
O052621,11-08-2025,11-08-2025,6,On Time,,,
O052622,12-06-2026,12-06-2026,7,On Time,,,
O052623,28-03-2025,28-03-2025,6,On Time,,,
O052624,22-08-2026,26-08-2026,5,Late,,,
O052625,18-04-2026,18-04-2026,2,On Time,,,
O052626,03-02-2025,04-02-2025,2,Late,,,
O052627,28-05-2026,28-05-2026,7,On Time,,,
O052628,11-12-2025,11-12-2025,5,On Time,,,
O052629,26-11-2025,26-11-2025,1,On Time,,,
O052630,15-11-2025,15-11-2025,2,On Time,,,
O052631,15-06-2025,15-06-2025,3,On Time,,,
O052632,31-08-2026,31-08-2026,8,On Time,,,
O052633,28-01-2025,28-01-2025,6,On Time,,,
O052634,29-08-2025,29-08-2025,4,On Time,,,
O052635,07-11-2025,07-11-2025,2,On Time,,,
O052636,02-07-2026,02-07-2026,6,On Time,,,
O052637,29-07-2025,29-07-2025,3,On Time,,,
O052638,11-08-2026,15-08-2026,6,Late,,,
O052639,21-04-2026,21-04-2026,8,On Time,,,
O052640,12-11-2025,12-11-2025,8,On Time,,,
O052641,25-05-2026,25-05-2026,5,On Time,,,
O052642,14-07-2026,14-07-2026,6,On Time,,,
O052643,08-01-2025,08-01-2025,6,On Time,,,
O052644,18-08-2025,18-08-2025,3,On Time,,,
O052645,06-04-2026,06-04-2026,1,On Time,,,
O052646,23-07-2025,23-07-2025,6,On Time,,,
O052647,11-11-2025,11-11-2025,8,On Time,,,
O052648,14-02-2025,14-02-2025,6,On Time,,,
O052649,13-06-2025,13-06-2025,3,On Time,,,
O052650,14-05-2025,14-05-2025,2,On Time,,,
O052651,20-12-2025,20-12-2025,5,On Time,,,
O052652,31-07-2026,31-07-2026,8,On Time,,,
O052653,06-06-2025,06-06-2025,8,On Time,,,
O052654,05-05-2025,05-05-2025,4,On Time,,,
O052655,07-07-2025,07-07-2025,7,On Time,,,
O052656,05-05-2026,05-05-2026,3,On Time,,,
O052657,19-07-2025,24-07-2025,12,Late,,,
O052658,27-01-2026,27-01-2026,2,On Time,,,
O052659,25-12-2025,25-12-2025,3,On Time,,,
O052660,11-12-2025,11-12-2025,4,On Time,,,
O052661,23-08-2026,23-08-2026,5,On Time,,,
O052662,27-05-2026,27-05-2026,2,On Time,,,
O052663,03-11-2025,03-11-2025,3,On Time,,,
O052664,23-09-2025,23-09-2025,6,On Time,,,
O052665,30-03-2025,30-03-2025,2,On Time,,,
O052666,06-10-2025,06-10-2025,8,On Time,,,
O052667,26-12-2025,26-12-2025,3,On Time,,,
O052668,31-08-2025,01-09-2025,3,Late,,,
O052669,22-09-2025,22-09-2025,7,On Time,,,
O052670,13-11-2025,13-11-2025,6,On Time,,,
O052671,10-08-2025,10-08-2025,6,On Time,,,
O052672,10-02-2026,14-02-2026,6,Late,,,
O052673,20-11-2025,20-11-2025,2,On Time,,,
O052674,18-03-2025,18-03-2025,1,On Time,,,
O052675,06-04-2025,06-04-2025,2,On Time,,,
O052676,17-01-2026,17-01-2026,5,On Time,,,
O052677,11-07-2025,11-07-2025,2,On Time,,,
O052678,31-03-2025,31-03-2025,2,On Time,,,
O052679,30-05-2026,30-05-2026,4,On Time,,,
O052680,16-06-2026,16-06-2026,1,Not Shipped,,,
O052681,24-04-2025,26-04-2025,5,Late,,,
O052682,08-11-2025,08-11-2025,3,On Time,,,
O052683,06-06-2025,07-06-2025,2,Late,,,
O052684,25-02-2025,25-02-2025,1,On Time,,,
O052685,19-02-2026,19-02-2026,7,On Time,,,
O052686,31-07-2025,01-08-2025,5,Late,,,
O052687,09-10-2025,12-10-2025,9,Late,,,
O052688,14-10-2025,14-10-2025,1,Not Shipped,,,
O052689,07-09-2025,07-09-2025,3,On Time,,,
O052690,19-03-2025,19-03-2025,1,On Time,,,
O052691,18-01-2025,18-01-2025,1,On Time,,,
O052692,21-04-2026,26-04-2026,10,Late,,,
O052693,06-01-2025,06-01-2025,4,On Time,,,
O052694,23-05-2025,27-05-2025,12,Not Shipped,,,
O052695,09-04-2025,09-04-2025,7,On Time,,,
O052696,21-10-2025,21-10-2025,4,On Time,,,
O052697,30-01-2026,30-01-2026,6,On Time,,,
O052698,14-04-2026,14-04-2026,3,Not Shipped,,,
O052699,24-04-2025,24-04-2025,5,On Time,,,
O052700,28-07-2025,28-07-2025,1,On Time,,,
O052701,19-07-2026,19-07-2026,7,On Time,,,
O052702,13-08-2026,13-08-2026,6,On Time,,,
O052703,07-04-2026,07-04-2026,6,On Time,,,
O052704,27-08-2026,27-08-2026,8,On Time,,,
O052705,08-05-2026,08-05-2026,1,Not Shipped,,,
O052706,07-11-2025,07-11-2025,5,On Time,,,
O052707,16-11-2025,16-11-2025,3,On Time,,,
O052708,27-08-2025,27-08-2025,8,On Time,,,
O052709,20-06-2025,20-06-2025,6,On Time,,,
O052710,07-07-2025,07-07-2025,4,On Time,,,
O052711,15-03-2025,15-03-2025,8,On Time,,,
O052712,07-02-2026,07-02-2026,3,On Time,,,
O052713,25-08-2025,29-08-2025,8,Late,,,
O052714,18-07-2025,18-07-2025,6,On Time,,,
O052715,19-04-2026,19-04-2026,6,On Time,,,
O052716,21-01-2026,21-01-2026,6,On Time,,,
O052717,07-01-2026,07-01-2026,1,On Time,,,
O052718,03-04-2025,08-04-2025,8,Late,,,
O052719,13-10-2025,17-10-2025,7,Late,,,
O052720,05-04-2025,05-04-2025,4,On Time,,,
O052721,10-09-2025,10-09-2025,6,On Time,,,
O052722,07-04-2025,07-04-2025,4,On Time,,,
O052723,21-03-2025,21-03-2025,8,On Time,,,
O052724,11-11-2025,14-11-2025,6,Late,,,
O052725,18-07-2026,18-07-2026,2,On Time,,,
O052726,27-09-2025,27-09-2025,4,Not Shipped,,,
O052727,12-01-2026,12-01-2026,8,On Time,,,
O052728,16-09-2025,16-09-2025,8,On Time,,,
O052729,13-02-2026,13-02-2026,8,On Time,,,
O052730,29-05-2025,29-05-2025,1,On Time,,,
O052731,08-07-2026,11-07-2026,11,Late,,,
O052732,17-06-2026,17-06-2026,6,On Time,,,
O052733,01-04-2025,01-04-2025,3,On Time,,,
O052734,20-01-2026,20-01-2026,4,Not Shipped,,,
O052735,21-04-2025,21-04-2025,8,On Time,,,
O052736,02-04-2025,02-04-2025,7,On Time,,,
O052737,20-02-2025,20-02-2025,5,On Time,,,
O052738,05-06-2026,05-06-2026,6,On Time,,,
O052739,03-08-2026,03-08-2026,3,On Time,,,
O052740,07-02-2025,07-02-2025,4,On Time,,,
O052741,07-04-2025,07-04-2025,7,On Time,,,
O052742,08-08-2026,08-08-2026,6,On Time,,,
O052743,14-01-2026,14-01-2026,6,On Time,,,
O052744,02-02-2026,02-02-2026,8,On Time,,,
O052745,11-08-2026,11-08-2026,5,On Time,,,
O052746,21-06-2025,21-06-2025,6,On Time,,,
O052747,26-01-2026,26-01-2026,3,Not Shipped,,,
O052748,28-06-2025,28-06-2025,7,On Time,,,
O052749,16-12-2025,16-12-2025,8,On Time,,,
O052750,09-07-2026,09-07-2026,3,On Time,,,
O052751,12-01-2026,12-01-2026,6,On Time,,,
O052752,27-04-2025,02-05-2025,7,Late,,,
O052753,17-12-2025,21-12-2025,7,Late,,,
O052754,17-01-2025,17-01-2025,4,On Time,,,
